run,final_return_pct,max_dd_pct
237,74.27192889105893,-13.12627021945283
238,21.894836511390036,-12.272191031880942
239,41.28209372333733,-8.255132399585662
240,54.71979893316858,-8.898321658111918
241,27.47068524826144,-11.22869278337103
242,-9.080013561779188,-24.150161908833024
243,84.35202259114298,-4.373138192561898
244,54.279296619675364,-7.716136146116792
245,-13.212596172167324,-35.75314519909119
246,11.887860475381174,-17.901801247636794
247,43.12103570780692,-15.369214573372714
248,4.4930702369513575,-23.537914298178787
249,-3.7402572686913382,-24.688536588102895
250,15.487906752536373,-10.789445274276943
251,76.16925132034127,-7.716136146116792
252,63.750465707845485,-6.466450332257989
253,6.351515065682101,-17.23694239832193
254,39.68793727550863,-14.60576727719437
255,35.137033551360666,-10.133943196545559
256,34.374364124856015,-8.976235130010524
257,42.23167138779409,-16.495185321030924
258,-9.064465557486878,-27.334674291108307
259,35.69904343749884,-10.258198050717738
260,36.92201703408238,-7.716136146116803
261,43.398427042167455,-7.728433728328488
262,44.612650752931174,-7.760108413432853
263,27.034174042945857,-21.04956102468245
264,24.658721817682896,-14.541490009332147
265,43.59132498440814,-11.659503886904988
266,11.070811373846755,-21.619721490343167
267,34.10392931819,-7.863733000274376
268,61.85912728719805,-12.381085908921008
269,3.319486050699183,-15.711752582534222
270,42.880750317397734,-11.37533992010039
271,47.99585186281876,-7.780951437655659
272,2.7120245649977726,-25.794305710873445
273,34.204662005007734,-9.939959832579692
274,82.48151494011047,-5.594538878402777
275,-21.351547339890566,-29.997968371967197
276,12.031656399155043,-13.136957514244695
277,12.504721953977382,-15.482042569155318
278,103.05026285799919,-4.345570319280734
279,4.839274516374825,-19.109111382151088
280,1.4344917353403375,-12.153115223435195
281,39.94842110476809,-13.396077899182146
282,11.203757029948203,-13.351590539565606
283,20.43973925964664,-15.956670651436678
284,18.72538272307076,-10.839801942553141
285,9.414372671706882,-21.23335924159416
286,44.37872945560741,-8.839240806529435
287,50.24182429373305,-7.285139538372687
288,34.522389987965866,-7.716136146116792
289,-2.618271389661375,-21.5831776242008
290,13.997791188861463,-17.75724084570728
291,29.235916189827105,-8.426372464175213
292,5.084125213775792,-14.742928546731694
293,-2.9143933418421364,-13.442668882101117
294,79.51931932925957,-8.98754986323802
295,26.29540168346127,-12.555294866592204
296,105.29522025741369,-4.120443904152027
297,30.77583966412256,-9.267743566652298
298,-8.154920200272853,-25.92148358533889
299,21.656211510639146,-16.15293044199654
300,78.78006919009255,-7.716136146116803
301,17.463588915757878,-10.293635288393777
302,29.077779942565464,-26.177899920461222
303,62.1344697510448,-10.32044777787945
304,57.32986246639871,-7.191898621569925
305,28.30710252485753,-9.323937770773572
306,77.06432820999567,-4.273084780056335
307,14.298323136946834,-17.048642239316425
308,41.5384135918802,-14.05823091941203
309,4.692029509235707,-22.06097402356476
310,43.06138292976074,-8.96218009916241
311,48.54718921762047,-10.87687539326635
312,10.343494024388677,-22.81801628117448
313,4.760358940199971,-24.014252163440418
314,37.83910141875626,-12.665480178399967
315,9.961484646277308,-18.749960131048216
316,-10.053758418077596,-16.996503847444934
317,52.39562223372629,-9.852658811563808
318,1.7510638977191073,-20.11568046204778
319,56.142569652347404,-6.179268134815175
320,8.150583138328503,-29.083367310059483
321,26.187630939278517,-12.383723979595151
322,77.51379753363462,-10.662614293485163
323,5.966458623360005,-26.51032082453867
324,-2.469177109480536,-15.572789842548296
325,37.68570800917248,-13.849112273113938
326,-15.362316603597803,-24.181582989628016
327,17.54268608418559,-17.471782913454547
328,32.33778014852013,-12.60559441795779
329,81.7884461581661,-16.006085997591246
